,0,1,2,3,4,5,6,10,11,7_+,7_->,7_X,7_*,8_+,8_X,8_->,8_*,9_+,9_X,9_->,9_*
861,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.375,0.375,0,0,1,0,0,1,0,0,0,1,0,0
862,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.375,0.2857142857142857,0,0,1,0,0,1,0,0,1,0,0,0
863,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0,0,0.25,0.25,0,0,1,0,0,0,1,0,1,0,0,0
864,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.375,0.2857142857142857,0,0,1,0,0,1,0,0,0,1,0,0
865,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.375,0.2857142857142857,0,0,1,0,0,1,0,0,0,1,0,0
866,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1,0.75,0.75,0,0,1,0,0,0,0,1,0,0,0,1
867,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.375,0.2857142857142857,0,0,1,0,0,1,0,0,0,1,0,0
868,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1,0.75,0.7142857142857143,0,0,1,0,0,0,0,1,0,0,0,1
869,0.0,0.4,0.4,0.0,0.2,0,0,0.5,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0
870,0.30434782608695654,0.2,0.0,0.4,0.4,1,1,0.3333333333333333,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,0,1
871,0.13043478260869565,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,0,0.5,0.5,0,1,0,0,0,0,1,0,0,0,1,0
872,0.4444444444444444,0.4,0.0,0.2,0.4,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0
873,0.13043478260869565,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,0,0.5,0.5,0,1,0,0,0,0,1,0,0,0,1,0
874,0.13043478260869565,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,1,0
875,0.13043478260869565,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,1,0
876,0.13043478260869565,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0,1
877,0.4444444444444444,0.4,0.0,0.2,0.4,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0
878,0.4444444444444444,0.4,0.0,0.2,0.4,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0
879,0.0,0.0,0.0,0.0,1.0,2,2,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
880,0.0,0.0,0.0,0.0,1.0,2,2,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
881,0.30434782608695654,0.2,0.0,0.4,0.4,1,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0
882,0.13043478260869565,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,1,0
883,0.4444444444444444,0.4,0.0,0.2,0.4,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0
884,0.4444444444444444,0.4,0.0,0.2,0.4,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0
885,0.0,0.0,0.375,0.5,0.125,1,1,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,1
886,0.5,0.125,0.25,0.5,0.125,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
887,0.0,0.0,0.375,0.5,0.125,1,1,0.3333333333333333,0.5,0,0,1,0,0,0,0,1,0,0,0,1
888,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0,0,0.5,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
889,0.0,0.0,0.375,0.5,0.125,1,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0
890,0.5,0.125,0.25,0.5,0.125,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,1,0,0,0
891,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
892,0.5,0.125,0.25,0.5,0.125,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
893,0.0,0.0,0.375,0.5,0.125,1,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,0
894,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0,0,0.5,0.5,0,0,1,0,1,0,0,0,1,0,0,0
895,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
896,0.0,0.2,0.4,0.4,0.0,0,0,0.8333333333333334,0.8333333333333334,0,0,1,0,1,0,0,0,1,0,0,0
897,0.0,0.0,0.4,0.4,0.2,1,2,0.6666666666666666,0.6666666666666666,0,0,1,0,1,0,0,0,0,0,0,1
898,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
899,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
900,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0,0,0.2857142857142857,0.2857142857142857,0,0,1,0,1,0,0,0,1,0,0,0
901,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0,0,0.2857142857142857,0.2857142857142857,0,0,1,0,1,0,0,0,1,0,0,0
902,0.0,0.0,0.2,0.4,0.4,2,2,0.5714285714285714,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
903,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,1,1,0.2857142857142857,0.375,0,0,1,0,0,0,0,1,0,0,0,1
904,0.0,0.0,0.2,0.4,0.4,2,2,0.5714285714285714,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
905,0.0,0.0,0.2,0.4,0.4,2,2,0.5714285714285714,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
906,0.0,0.0,0.2,0.4,0.4,2,2,0.5714285714285714,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
907,0.0,0.0,0.2,0.4,0.4,2,2,0.5714285714285714,0.5,0,0,1,0,0,0,0,1,0,0,0,1
908,0.0,0.0,0.2,0.4,0.4,2,2,0.5714285714285714,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
909,0.0,0.0,0.2,0.4,0.4,2,1,0.5714285714285714,0.4,0,0,1,0,0,0,0,1,0,0,0,1
910,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0,1,0.2857142857142857,0.2857142857142857,0,0,1,0,1,0,0,0,0,0,0,1
911,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0,0,0.2857142857142857,0.2857142857142857,0,0,1,0,0,0,1,0,0,0,1,0
912,0.0,0.0,0.2,0.4,0.4,2,2,0.5714285714285714,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
913,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,1,0,0.2857142857142857,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0
914,0.0,0.0,0.2,0.4,0.4,2,1,0.5714285714285714,0.5714285714285714,0,0,1,0,0,0,0,1,1,0,0,0
915,0.08571428571428572,0.25,0.5,0.0,0.25,2,2,0.5714285714285714,0.5714285714285714,0,0,0,1,0,0,0,1,0,0,0,1
916,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
917,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
918,0.08571428571428572,0.25,0.5,0.0,0.25,2,1,0.5714285714285714,0.5,0,0,0,1,0,0,0,1,0,0,0,1
919,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
920,0.08571428571428572,0.25,0.5,0.0,0.25,2,2,0.5714285714285714,0.5714285714285714,0,0,0,1,0,0,0,1,0,0,0,1
921,0.08571428571428572,0.25,0.5,0.0,0.25,2,1,0.5714285714285714,0.5,0,0,0,1,0,0,0,1,0,0,0,1
922,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
923,0.08571428571428572,0.25,0.5,0.0,0.25,2,2,0.5714285714285714,0.5714285714285714,0,0,0,1,0,0,0,1,0,0,0,1
924,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0,0,0.2857142857142857,0.2857142857142857,0,0,0,1,0,1,0,0,0,1,0,0
925,0.05714285714285714,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2,2,0.7142857142857143,0.7142857142857143,0,0,0,1,0,1,0,0,0,1,0,0
926,0.2727272727272727,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,1,1,0.2857142857142857,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,0,1
927,0.08571428571428572,0.25,0.5,0.0,0.25,2,2,0.5714285714285714,0.5,0,0,0,1,0,0,0,1,0,0,0,1
928,0.05714285714285714,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2,2,0.7142857142857143,0.7142857142857143,0,0,0,1,0,1,0,0,0,1,0,0
929,0.08571428571428572,0.25,0.5,0.0,0.25,2,2,0.5714285714285714,0.5714285714285714,0,0,0,1,0,0,0,1,0,0,0,1
930,0.0,0.5,0.0,0.0,0.5,3,2,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
931,0.0,0.5,0.0,0.0,0.5,3,3,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
932,0.0,0.5,0.0,0.0,0.5,3,3,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
933,0.0,0.5,0.0,0.0,0.5,3,2,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
934,0.0,0.5,0.0,0.0,0.5,3,2,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
935,0.0,0.5,0.0,0.0,0.5,3,2,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
936,0.2,0.75,0.0,0.0,0.25,1,1,0.6666666666666666,0.6,0,1,0,0,0,0,0,1,0,0,0,1
937,0.2,0.75,0.0,0.0,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
938,0.0,0.5,0.0,0.0,0.5,3,3,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
939,0.2,0.75,0.0,0.0,0.25,1,1,0.6666666666666666,0.7142857142857143,0,1,0,0,0,0,0,1,0,0,0,1
940,0.0,0.5,0.0,0.0,0.5,3,3,0.8333333333333334,0.8571428571428571,0,1,0,0,0,0,0,1,0,0,0,1
941,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0
942,0.0,0.5,0.0,0.0,0.5,3,3,0.8333333333333334,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0,1
943,0.2,0.75,0.0,0.0,0.25,1,1,0.6666666666666666,0.6,0,1,0,0,0,0,0,1,0,0,0,1
944,0.2,0.75,0.0,0.0,0.25,1,1,0.6666666666666666,0.6,0,1,0,0,0,0,0,1,0,0,0,1
945,0.26666666666666666,0.2,0.2,0.4,0.2,1,1,0.42857142857142855,0.42857142857142855,0,1,0,0,1,0,0,0,0,1,0,0
946,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.2857142857142857,0.2857142857142857,0,1,0,0,1,0,0,0,1,0,0,0
947,0.34615384615384615,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,1,0,0.2857142857142857,0.2857142857142857,0,1,0,0,0,0,0,1,0,1,0,0
948,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.2857142857142857,0.2857142857142857,0,1,0,0,1,0,0,0,0,1,0,0
949,0.34615384615384615,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,1,0,0.2857142857142857,0.2857142857142857,0,1,0,0,0,0,0,1,1,0,0,0
950,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.2857142857142857,0.2857142857142857,0,1,0,0,1,0,0,0,1,0,0,0
951,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0,0,0.2857142857142857,0.2857142857142857,0,1,0,0,0,1,0,0,0,1,0,0
952,0.2608695652173913,0.25,0.0,0.5,0.25,1,1,0.5714285714285714,0.5714285714285714,0,1,0,0,0,1,0,0,0,0,1,0
953,0.2608695652173913,0.25,0.0,0.5,0.25,1,1,0.5714285714285714,0.5714285714285714,0,1,0,0,0,1,0,0,0,1,0,0
954,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.2857142857142857,0.2857142857142857,0,1,0,0,1,0,0,0,0,0,1,0
955,0.34615384615384615,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,1,1,0.2857142857142857,0.2857142857142857,0,1,0,0,0,0,0,1,0,0,0,1
956,0.26666666666666666,0.2,0.2,0.4,0.2,1,1,0.42857142857142855,0.42857142857142855,0,1,0,0,1,0,0,0,1,0,0,0
957,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0,0,0.2857142857142857,0.2857142857142857,0,1,0,0,0,1,0,0,0,1,0,0
958,0.26666666666666666,0.2,0.2,0.4,0.2,1,1,0.42857142857142855,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1
959,0.26666666666666666,0.2,0.2,0.4,0.2,1,1,0.42857142857142855,0.42857142857142855,0,1,0,0,1,0,0,0,1,0,0,0
960,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,1,0.4,0.4,0,0,0,1,0,0,0,1,0,0,0,1
961,0.02564102564102564,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2,2,0.8,0.8,0,0,0,1,0,0,0,1,0,0,0,1
962,0.02564102564102564,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2,2,0.8,0.8,0,0,0,1,0,0,0,1,0,0,0,1
963,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0,0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,1,0
964,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,1,0.4,0.4,0,0,0,1,0,0,0,1,0,0,0,1
965,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
966,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,1,0.4,0.4,0,0,0,1,0,0,0,1,0,0,0,1
967,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
968,0.02564102564102564,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2,2,0.8,0.8,0,0,0,1,0,0,0,1,0,0,0,1
969,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
970,0.0,0.0,0.0,0.0,0.0,3,2,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0
971,0.02564102564102564,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2,2,0.8,0.8,0,0,0,1,0,0,0,1,0,0,0,1
972,0.0,0.0,0.0,0.0,0.0,3,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
973,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,1,0.4,0.4,0,0,0,1,0,0,0,1,0,0,0,1
974,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
975,0.5714285714285714,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.4,0.4,0,0,0,1,0,1,0,0,1,0,0,0
976,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
977,0.5714285714285714,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.4,0.4,0,0,0,1,0,1,0,0,0,1,0,0
978,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
979,0.5,0.2,0.4,0.2,0.2,0,0,0.6,0.6,0,0,0,1,0,1,0,0,1,0,0,0
980,0.5,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0,0,0.4,0.4,0,0,0,1,0,0,1,0,1,0,0,0
981,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
982,0.0,0.0,0.0,0.0,0.0,1,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
983,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
984,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
985,0.6923076923076923,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.4,0.4,0,0,0,1,0,1,0,0,0,1,0,0
986,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
987,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0
988,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0
989,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0
990,0.36363636363636365,0.4,0.4,0.2,0.0,1,2,0.42857142857142855,0.42857142857142855,1,0,0,0,1,0,0,0,0,0,0,1
991,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.2857142857142857,0.2857142857142857,1,0,0,0,0,0,0,1,0,0,0,1
992,0.25,0.5,0.16666666666666666,0.3333333333333333,0.0,0,0,0.2857142857142857,0.2857142857142857,1,0,0,0,0,1,0,0,0,1,0,0
993,0.36363636363636365,0.4,0.4,0.2,0.0,1,1,0.42857142857142855,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,1
994,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2,1,0.7142857142857143,0.6,1,0,0,0,0,0,0,1,0,0,0,1
995,0.25,0.5,0.16666666666666666,0.3333333333333333,0.0,0,1,0.2857142857142857,0.2857142857142857,1,0,0,0,0,1,0,0,0,0,0,1
996,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,0,0.2857142857142857,0.2857142857142857,1,0,0,0,0,0,0,1,1,0,0,0
997,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.2857142857142857,0.375,1,0,0,0,0,0,0,1,0,0,0,1
998,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0
999,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.2857142857142857,0.2857142857142857,1,0,0,0,0,0,0,1,0,0,0,1
1000,0.0,0.0,0.5,0.5,0.0,3,2,0.8571428571428571,0.8571428571428571,1,0,0,0,0,0,0,1,0,0,0,1
1001,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2,2,0.7142857142857143,0.75,1,0,0,0,0,0,0,1,0,0,0,1
1002,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0
1003,0.0,0.0,0.5,0.5,0.0,3,2,0.8571428571428571,0.8571428571428571,1,0,0,0,0,0,0,1,0,0,0,1
1004,0.0,0.0,0.5,0.5,0.0,3,2,0.8571428571428571,0.8571428571428571,1,0,0,0,0,0,0,1,0,0,0,1
1005,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1,1,0.4,0.6,0,1,0,0,0,0,0,1,0,0,0,1
1006,0.1111111111111111,0.4,0.2,0.2,0.2,1,0,0.6,0.6,0,1,0,0,0,0,0,1,0,1,0,0
1007,0.1111111111111111,0.4,0.2,0.2,0.2,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
1008,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1,0,0.4,0.4,0,1,0,0,0,0,0,1,0,0,1,0
1009,0.1111111111111111,0.4,0.2,0.2,0.2,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
1010,0.1111111111111111,0.4,0.2,0.2,0.2,1,0,0.6,0.6,0,1,0,0,0,0,0,1,0,0,1,0
1011,0.0,0.0,0.0,0.0,0.0,3,2,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
1012,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1,1,0.4,0.4,0,1,0,0,0,0,0,1,0,0,0,1
1013,0.1111111111111111,0.4,0.2,0.2,0.2,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
1014,0.07142857142857142,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,2,0.8,0.8,0,1,0,0,0,1,0,0,0,0,1,0
1015,0.1111111111111111,0.4,0.2,0.2,0.2,1,1,0.6,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
1016,0.0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0
1017,0.1111111111111111,0.4,0.2,0.2,0.2,1,1,0.6,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
1018,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1,0.6,0.6,0,1,0,0,1,0,0,0,1,0,0,0
1019,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1,0.6,0.4,0,1,0,0,1,0,0,0,0,0,0,1
1020,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0
1021,0.2,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
1022,0.2,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
1023,0.0,0.0,0.5,0.25,0.25,2,2,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
1024,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0
1025,0.0,0.0,0.5,0.25,0.25,2,2,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
1026,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0
1027,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0
1028,0.0,0.0,0.5,0.25,0.25,2,2,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
1029,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0
1030,0.0,0.0,0.5,0.25,0.25,2,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,1,0,0
1031,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
1032,0.0,0.0,0.5,0.0,0.5,2,2,0.8333333333333334,0.8333333333333334,0,1,0,0,1,0,0,0,1,0,0,0
1033,0.0,0.0,0.5,0.25,0.25,2,2,0.6666666666666666,0.6,0,1,0,0,0,0,0,1,0,0,0,1
1034,0.0,0.0,0.5,0.25,0.25,2,2,0.6666666666666666,0.6,0,1,0,0,0,0,0,1,0,0,0,1
1035,0.0,0.4,0.2,0.2,0.2,1,1,0.42857142857142855,0.42857142857142855,0,0,0,1,0,0,0,1,0,0,0,1
1036,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.2857142857142857,0.2857142857142857,0,0,0,1,0,0,1,0,0,0,1,0
1037,0.0,0.4,0.2,0.2,0.2,1,1,0.42857142857142855,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1
1038,0.0,0.4,0.2,0.2,0.2,1,1,0.42857142857142855,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1
1039,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.2857142857142857,0.2857142857142857,0,0,0,1,0,0,1,0,0,0,1,0
1040,0.0,0.5,0.25,0.0,0.25,1,1,0.5714285714285714,0.5,0,0,0,1,1,0,0,0,0,0,0,1
1041,0.0,0.4,0.2,0.2,0.2,1,0,0.42857142857142855,0.42857142857142855,0,0,0,1,0,0,0,1,0,0,1,0
1042,0.0,0.5,0.25,0.0,0.25,1,1,0.5714285714285714,0.5714285714285714,0,0,0,1,1,0,0,0,1,0,0,0
1043,0.0,0.4,0.2,0.2,0.2,1,0,0.42857142857142855,0.42857142857142855,0,0,0,1,0,0,0,1,1,0,0,0
1044,0.0,1.0,0.0,0.0,0.0,2,1,0.8571428571428571,0.8,0,0,0,1,0,0,0,1,0,0,0,1
1045,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.2857142857142857,0.2857142857142857,0,0,0,1,0,0,1,0,0,0,1,0
1046,0.0,0.4,0.2,0.2,0.2,1,1,0.42857142857142855,0.5,0,0,0,1,0,0,0,1,0,0,0,1
1047,0.0,0.4,0.2,0.2,0.2,1,1,0.42857142857142855,0.42857142857142855,0,0,0,1,0,0,0,1,0,0,0,1
1048,0.0,0.5,0.25,0.0,0.25,1,1,0.5714285714285714,0.5714285714285714,0,0,0,1,1,0,0,0,1,0,0,0
1049,0.0,0.4,0.2,0.2,0.2,1,0,0.42857142857142855,0.42857142857142855,0,0,0,1,0,0,0,1,0,0,1,0
1050,0.4,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.5,0.4,0,0,1,0,0,0,1,0,0,0,1,0
1051,0.3333333333333333,0.2,0.2,0.2,0.4,0,0,0.6666666666666666,0.4,0,0,1,0,0,1,0,0,0,1,0,0
